Object_Name,first_score,last_score,iterations,result
002_master_chef_can.obj,331.0557548,331.0557548,2,SUCCESS
002_master_chef_can.obj,332.1572992,332.1572992,2,SUCCESS
002_master_chef_can.obj,331.3343759,331.3343759,2,SUCCESS
002_master_chef_can.obj,330.5124722,330.5124722,2,SUCCESS
002_master_chef_can.obj,331.2032662,331.2032662,2,SUCCESS
002_master_chef_can.obj,325.0949395,332.1713153,2,SUCCESS
002_master_chef_can.obj,329.5196324,332.0429251,2,SUCCESS
002_master_chef_can.obj,331.6652298,331.6652298,2,SUCCESS
002_master_chef_can.obj,331.2321546,331.2321546,2,SUCCESS
002_master_chef_can.obj,331.9190981,331.9190981,1,SUCCESS
002_master_chef_can.obj,330.2686158,330.2686158,2,SUCCESS
002_master_chef_can.obj,331.2048811,331.2048811,2,SUCCESS
002_master_chef_can.obj,329.2278764,331.8672193,2,SUCCESS
002_master_chef_can.obj,327.0216446,331.8328408,2,SUCCESS
002_master_chef_can.obj,330.7479326,330.7479326,2,SUCCESS
002_master_chef_can.obj,331.3996382,331.3996382,2,SUCCESS
002_master_chef_can.obj,330.2876072,330.2876072,2,SUCCESS
002_master_chef_can.obj,331.6776693,331.6776693,1,SUCCESS
002_master_chef_can.obj,323.8883996,331.6766529,3,SUCCESS
002_master_chef_can.obj,331.6541,331.6541,1,SUCCESS
002_master_chef_can.obj,329.7307923,331.6511534,2,SUCCESS
002_master_chef_can.obj,330.1784084,330.1784084,2,SUCCESS
002_master_chef_can.obj,330.3453027,330.3453027,2,SUCCESS
002_master_chef_can.obj,330.9551633,330.9551633,2,SUCCESS
002_master_chef_can.obj,322.757619,331.3985412,3,SUCCESS
002_master_chef_can.obj,331.3856936,331.3856936,1,SUCCESS
002_master_chef_can.obj,329.9202798,331.2386511,2,SUCCESS
002_master_chef_can.obj,330.024109,330.024109,2,SUCCESS
002_master_chef_can.obj,331.1335112,331.1335112,1,SUCCESS
002_master_chef_can.obj,330.1461092,330.1461092,2,SUCCESS
002_master_chef_can.obj,330.66325,330.66325,2,SUCCESS
002_master_chef_can.obj,330.8162564,330.8162564,2,SUCCESS
002_master_chef_can.obj,326.8761814,330.8187219,2,SUCCESS
002_master_chef_can.obj,329.5898177,330.7510482,2,SUCCESS
002_master_chef_can.obj,330.5662955,330.5662955,1,SUCCESS
002_master_chef_can.obj,330.2947988,330.2947988,2,SUCCESS
002_master_chef_can.obj,327.487951,330.5014033,2,SUCCESS
002_master_chef_can.obj,329.9310395,330.4827664,2,SUCCESS
002_master_chef_can.obj,329.6261677,330.3944478,2,SUCCESS
002_master_chef_can.obj,326.3309356,330.2229248,2,SUCCESS
002_master_chef_can.obj,327.6316359,330.2179063,2,SUCCESS
002_master_chef_can.obj,328.4075529,330.1137167,2,SUCCESS
002_master_chef_can.obj,329.3488593,330.1131893,2,SUCCESS
002_master_chef_can.obj,329.9476879,330.1071677,2,SUCCESS
002_master_chef_can.obj,326.0662864,329.9922621,2,FAILURE
002_master_chef_can.obj,329.9652886,329.9652886,2,FAILURE
002_master_chef_can.obj,328.9046663,329.9018275,2,FAILURE
002_master_chef_can.obj,327.4355534,329.8645491,2,FAILURE
002_master_chef_can.obj,329.2381016,329.8421808,3,FAILURE
002_master_chef_can.obj,329.8106218,329.8228936,2,FAILURE
002_master_chef_can.obj,327.6212081,329.7475103,2,FAILURE
002_master_chef_can.obj,325.3783435,329.6798652,2,FAILURE
002_master_chef_can.obj,329.491426,329.6555386,2,FAILURE
002_master_chef_can.obj,329.212549,329.6355972,2,FAILURE
002_master_chef_can.obj,329.629857,329.6299612,2,FAILURE
002_master_chef_can.obj,329.4641353,329.5052897,2,FAILURE
002_master_chef_can.obj,329.4654099,329.4654099,1,FAILURE
002_master_chef_can.obj,328.9606498,329.4649888,2,FAILURE
002_master_chef_can.obj,327.2041026,329.4263909,2,FAILURE
002_master_chef_can.obj,329.3420759,329.4240254,2,FAILURE
002_master_chef_can.obj,329.285731,329.285731,1,FAILURE
002_master_chef_can.obj,324.7084833,329.2587289,2,FAILURE
002_master_chef_can.obj,329.1533926,329.1533926,1,FAILURE
002_master_chef_can.obj,328.6325318,329.073089,2,FAILURE
002_master_chef_can.obj,325.6358193,328.9771557,2,FAILURE
002_master_chef_can.obj,326.2555857,328.8796625,2,FAILURE
002_master_chef_can.obj,324.5281237,328.8683374,2,FAILURE
002_master_chef_can.obj,328.8271214,328.8271214,1,FAILURE
002_master_chef_can.obj,326.3659134,328.8097734,3,FAILURE
002_master_chef_can.obj,327.4725443,328.6823381,2,FAILURE
002_master_chef_can.obj,323.3530829,328.6534887,2,FAILURE
002_master_chef_can.obj,328.357812,328.6268883,2,FAILURE
002_master_chef_can.obj,323.2701918,328.6161181,3,FAILURE
002_master_chef_can.obj,326.5661913,328.5999595,2,FAILURE
002_master_chef_can.obj,325.2608339,328.584667,2,FAILURE
002_master_chef_can.obj,327.5636385,328.5285179,2,FAILURE
002_master_chef_can.obj,327.2737459,328.4876753,2,FAILURE
002_master_chef_can.obj,325.9866531,328.4631384,2,FAILURE
002_master_chef_can.obj,326.6876374,328.4407882,2,FAILURE
002_master_chef_can.obj,326.8297407,328.128988,2,FAILURE
002_master_chef_can.obj,327.656061,328.1114321,2,FAILURE
002_master_chef_can.obj,318.7153934,328.0405974,3,FAILURE
002_master_chef_can.obj,327.9101623,328.0366988,2,FAILURE
002_master_chef_can.obj,326.1647533,327.9870559,2,FAILURE
002_master_chef_can.obj,327.9515775,327.9515775,1,FAILURE
002_master_chef_can.obj,324.0751522,327.9440166,2,FAILURE
002_master_chef_can.obj,326.3598346,327.9066253,2,FAILURE
002_master_chef_can.obj,327.7869385,327.9036852,2,FAILURE
002_master_chef_can.obj,327.197185,327.8506963,2,FAILURE
002_master_chef_can.obj,322.0468577,327.8234295,2,FAILURE
002_master_chef_can.obj,327.7997879,327.7997879,1,FAILURE
002_master_chef_can.obj,320.2092838,327.737435,2,FAILURE
002_master_chef_can.obj,327.7259142,327.7259142,1,FAILURE
002_master_chef_can.obj,321.2730194,327.6877762,2,FAILURE
002_master_chef_can.obj,325.0675366,327.6474788,2,FAILURE
002_master_chef_can.obj,327.1085384,327.6379549,2,FAILURE
002_master_chef_can.obj,327.3293807,327.6081294,2,FAILURE
002_master_chef_can.obj,325.5681566,327.5248825,2,FAILURE
002_master_chef_can.obj,326.7960788,327.5176384,2,FAILURE
002_master_chef_can.obj,325.3882334,327.4430069,2,FAILURE
002_master_chef_can.obj,326.4093769,327.4272307,2,FAILURE
002_master_chef_can.obj,322.0855495,327.4055341,3,FAILURE
002_master_chef_can.obj,326.5550689,327.4047556,2,FAILURE
002_master_chef_can.obj,324.8983793,327.3970982,2,FAILURE
002_master_chef_can.obj,325.5303453,327.3716018,3,FAILURE
002_master_chef_can.obj,326.172589,327.3456491,2,FAILURE
002_master_chef_can.obj,327.3321441,327.3321441,1,FAILURE
002_master_chef_can.obj,326.6140999,327.3018202,2,FAILURE
002_master_chef_can.obj,326.4194902,327.2514621,2,FAILURE
002_master_chef_can.obj,320.3636952,327.2403136,2,FAILURE
002_master_chef_can.obj,325.6741216,327.1717379,2,FAILURE
002_master_chef_can.obj,324.462116,327.1490233,2,FAILURE
002_master_chef_can.obj,325.8935994,327.1022215,2,FAILURE
